Timestamp (Unix),Sample Nunmber,ax,ay,az,gx,gy,gz
2023-12-25 23:39:12.199,293,0.93, -0.06, 0.41, -3.30, 6.04, 6.71
2023-12-25 23:39:12.200,294,0.92, -0.07, 0.42, -3.60, 7.45, 0.37
2023-12-25 23:39:12.201,295,0.93, -0.06, 0.41, -3.05, 7.69, -0.55
2023-12-25 23:39:12.201,296,0.91, -0.06, 0.43, -2.20, 10.07, -0.24
2023-12-25 23:39:12.202,297,0.89, -0.05, 0.44, -2.08, 8.48, 0.00
2023-12-25 23:39:12.205,298,0.89, -0.04, 0.44, -1.65, 4.88, 0.37
2023-12-25 23:39:12.206,299,0.89, -0.03, 0.44, -4.39, 3.54, -1.16
2023-12-25 23:39:12.207,300,0.89, -0.03, 0.44, -5.80, 0.73, 0.24
2023-12-25 23:39:12.209,301,0.91, -0.04, 0.44, -5.37, -1.83, 2.26
2023-12-25 23:39:12.209,302,0.91, -0.04, 0.44, -4.94, -2.44, 2.99
2023-12-25 23:39:12.210,303,0.92, -0.04, 0.44, -4.64, -2.44, 2.69
2023-12-25 23:39:12.211,304,0.93, -0.04, 0.44, -4.27, -0.06, 1.10
2023-12-25 23:39:12.211,305,0.91, -0.05, 0.43, -4.70, 3.97, -1.77
2023-12-25 23:39:12.212,306,0.91, -0.05, 0.43, -4.21, 4.88, -1.77
2023-12-25 23:39:12.213,307,0.89, -0.05, 0.44, -4.09, 3.30, -0.79
2023-12-25 23:39:12.214,308,0.89, -0.06, 0.44, -4.15, -3.48, 4.58
2023-12-25 23:39:12.214,309,0.91, -0.07, 0.43, -3.85, -8.91, 7.87
2023-12-25 23:39:12.215,310,0.92, -0.06, 0.42, -3.05, -9.95, 8.79
2023-12-25 23:39:12.216,311,0.92, -0.07, 0.42, -4.27, -8.61, 8.42
2023-12-25 23:39:12.217,312,0.92, -0.07, 0.42, -5.19, -7.45, 7.57
2023-12-25 23:39:12.218,313,0.91, -0.07, 0.42, -5.25, -7.57, 8.12
2023-12-25 23:39:12.218,314,0.92, -0.07, 0.42, -4.52, -7.57, 6.65
2023-12-25 23:39:12.220,315,0.91, -0.07, 0.42, -4.27, -6.84, 5.62
2023-12-25 23:39:12.221,316,0.92, -0.06, 0.40, -3.85, -5.92, 4.15
2023-12-25 23:39:12.222,317,0.92, -0.06, 0.40, -3.91, -3.48, 3.23
2023-12-25 23:39:12.223,318,0.92, -0.06, 0.42, -3.72, -1.71, 2.75
2023-12-25 23:39:12.224,319,0.92, -0.06, 0.41, -3.72, -2.56,  .88, -0.54, 0.14, -7.75, 1.77, 8.61
2023-12-25 23:39:12.224,320,-0.06, 3.48
2023-12-25 23:39:12.225,321,0.87, -0.53, 0.13, -5.37, 0.55, 3.85
2023-12-25 23:39:12.226,322,0.87, -0.53, 0.13, -6.77, 0.37, 6.71
2023-12-25 23:39:12.226,323,0.88, -0.54, 0.14, -7.75, 1.77, 8.61
2023-12-25 23:39:12.227,324,0.88, -0..48
2023-12-25 23:39:12.227,325,0.87, -0.53, 0.13, -5.37, 0.55, 3.85
2023-12-25 23:39:12.228,326,0.87, -0.53, 0.13, -6.77, 0.37, 6.71
2023-12-25 23:39:12.228,327,0.88, -0.54, 0.14, -7.75, 1.77, 8.61
2023-12-25 23:39:12.229,328,0.88, -0.55, 0.15, -8.36, 3.85, 10.50
2023-12-25 23:39:12.230,329,0.89, -0.57, 0.16, -9.03, 5.68, 11.66
2023-12-25 23:39:12.230,330,0.91, -0.60, 0.18, -9.70, 7.57, 12.27
2023-12-25 23:39:12.231,331,0.91, -0.62, 0.18, -9.89, 8.73, 12.94
2023-12-25 23:39:12.232,332,0.93, -0.65, 0.22, -9.58, 11.11, 13.43
2023-12-25 23:39:12.233,333,0.95, -0.67, 0.25, -7.87, 13.79, 13.12
2023-12-25 23:39:12.234,334,0.96, -0.69, 0.28, -4.21, 17.27, 13.37
2023-12-25 23:39:12.235,335,0.97, -0.71, 0.31, 0.92, 21.55, 14.47
2023-12-25 23:39:12.238,336,0.97, -0.72, 0.34, 7.14, 26.43, 13.12
2023-12-25 23:39:12.239,337,0.97, -0.72, 0.34, 13.98, 30.64, 10.68
2023-12-25 23:39:12.240,338,0.97, -0.71, 0.34, 20.81, 33.39, 5.92
2023-12-25 23:39:12.241,339,0.96, -0.70, 0.33, 25.76, 34.00, 1.71
2023-12-25 23:39:12.242,340,0.95, -0.67, 0.31, 28.87, 32.84, -1.71
2023-12-25 23:39:12.242,341,0.94, -0.66, 0.29, 29.79, 31.37, -4.94
2023-12-25 23:39:12.244,342,0.93, -0.63, 0.27, 29.36, 30.52, -8.36
2023-12-25 23:39:12.245,343,0.91, -0.62, 0.25, 29.30, 31.37, -12.88
2023-12-25 23:39:12.247,344,0.90, -0.60, 0.25, 29.72, 32.23, -15.20
2023-12-25 23:39:12.248,345,0.88, -0.58, 0.24, 31.86, 34.36, -17.76
2023-12-25 23:39:12.249,346,0.87, -0.56, 0.24, 34.61, 35.34, -17.52
2023-12-25 23:39:12.250,347,0.86, -0.54, 0.22, 37.66, 36.07, -18.01
2023-12-25 23:39:12.251,348,0.84, -0.52, 0.21, 40.77, 35.95, -19.59
2023-12-25 23:39:12.251,349,0.82, -0.49, 0.20, 43.88, 35.03, -20.69
2023-12-25 23:39:12.254,350,0.79, -0.45, 0.19, 46.33, 33.81, -20.87
2023-12-25 23:39:12.262,740,0.77, -0.42, 0.18, 47.42, 32.53, -21.00
2023-12-25 23:39:12.272,1460,0.75, -0.39, 0.17, 46.51, 31.68, -21.73
2023-12-25 23:39:12.283,2031,0.73, -0.35, 0.17, 44.37, 31.37, -23.44
2023-12-25 23:39:12.292,2106,0.72, -0.32, 0.16, 41.20, 29.85, -23.99
2023-12-25 23:39:12.301,2486,0.69, -0.28, 0.16, 37.96, 27.28, -23.07
2023-12-25 23:39:12.311,2764,0.68, -0.27, 0.16, 36.13, 24.72, -21.73
2023-12-25 23:39:12.320,2973,0.66, -0.24, 0.15, 32.23, 19.53, -20.32
2023-12-25 23:39:12.331,3765,0.64, -0.21, 0.14, 28.02, 16.24, -18.86
2023-12-25 23:39:12.340,4085,0.63, -0.19, 0.13, 23.13, 11.66, -16.42
2023-12-25 23:39:12.348,4475,0.61, -0.17, 0.13, 18.01, 6.77, -12.63
2023-12-25 23:39:12.360,5202,0.60, -0.16, 0.11, 12.51, 2.01, -8.00
2023-12-25 23:39:12.370,5638,0.59, -0.13, 0.10, 6.59, -2.87, -3.54
2023-12-25 23:39:12.377,5723,0.58, -0.12, 0.09, 0.00, -8.67, 1.53
2023-12-25 23:39:12.389,6664,0.57, -0.09, 0.07, -6.10, -13.49, 6.10
2023-12-25 23:39:12.397,7190,0.56, -0.08, 0.06, -11.96, -18.25, 11.66
2023-12-25 23:39:12.406,7625,0.55, -0.06, 0.04, -18.74, -23.38, 17.82
2023-12-25 23:39:12.417,8418,0.54, -0.06, 0.02, -25.33, -27.71, 22.52
2023-12-25 23:39:12.426,8676,0.54, -0.06, 0.01, -33.39, -34.18, 28.14
2023-12-25 23:39:12.435,8761,0.54, -0.07, -0.00, -37.96, -37.90, 31.43
2023-12-25 23:39:12.444,8941,0.55, -0.10, -0.03, -48.40, -46.94, 38.57
2023-12-25 23:39:12.455,9264,0.58, -0.14, -0.03, -59.45, -56.95, 44.56
2023-12-25 23:39:12.463,9514,0.61, -0.18, -0.04, -70.37, -65.31, 49.87
2023-12-25 23:39:12.475,10289,0.67, -0.28, -0.05, -83.44, -74.04, 57.43
2023-12-25 23:39:12.484,10354,0.73, -0.36, -0.05, -95.83, -79.77, 63.84
2023-12-25 23:39:12.493,10466,0.79, -0.46, -0.02, -105.47, -81.05, 67.26
2023-12-25 23:39:12.504,10860,0.86, -0.55, -0.00, -111.08, -80.44, 69.52
2023-12-25 23:39:12.513,10925,0.92, -0.64, 0.01, -111.45, -74.71, 68.91
2023-12-25 23:39:12.523,11207,0.98, -0.73, 0.03, -108.76, -67.99, 69.46
2023-12-25 23:39:12.532,11536,1.04, -0.85, 0.04, -105.04, -61.16, 72.27
2023-12-25 23:39:12.541,11876,1.09, -0.97, 0.07, -100.46, -52.61, 76.11
2023-12-25 23:39:12.552,12633,1.14, -1.08, 0.10, -94.06, -43.70, 77.70
2023-12-25 23:39:12.561,12927,1.17, -1.13, 0.12, -90.45, -39.06, 76.90
2023-12-25 23:39:12.571,13411,1.21, -1.22, 0.16, -82.21, -28.20, 71.84
2023-12-25 23:39:12.581,14182,1.23, -1.27, 0.19, -71.78, -15.44, 61.16
2023-12-25 23:39:12.590,14698,1.24, -1.30, 0.23, -58.96, -1.53, 48.03
2023-12-25 23:39:12.598,15130,1.24, -1.31, 0.26, -44.92, 12.51, 36.62
2023-12-25 23:39:12.610,15952,1.23, -1.30, 0.28, -31.01, 24.78, 27.89
2023-12-25 23:39:12.619,16355,1.20, -1.29, 0.29, -16.05, 35.28, 19.53
2023-12-25 23:39:12.627,17065,1.17, -1.26, 0.29, -1.04, 43.33, 9.83
2023-12-25 23:39:12.639,17860,1.14, -1.24, 0.28, 11.84, 48.89, 1.83
2023-12-25 23:39:12.647,18323,1.11, -1.21, 0.25, 22.03, 51.94, -3.85
2023-12-25 23:39:12.656,18507,1.08, -1.17, 0.24, 31.01, 56.09, -9.22
2023-12-25 23:39:12.667,18996,1.05, -1.12, 0.21, 39.18, 60.49, -15.44
2023-12-25 23:39:12.676,19337,1.04, -1.10, 0.19, 42.79, 62.44, -18.92
2023-12-25 23:39:12.684,19798,1.00, -1.03, 0.16, 49.68, 66.35, -27.04
2023-12-25 23:39:12.696,20492,0.96, -0.96, 0.13, 56.15, 69.89, -34.61
2023-12-25 23:39:12.704,20979,0.93, -0.89, 0.10, 60.97, 71.59, -42.05
2023-12-25 23:39:12.713,21898,0.88, -0.81, 0.08, 64.64, 74.40, -48.58
2023-12-25 23:39:12.725,22436,0.84, -0.72, 0.07, 66.89, 77.27, -53.28
2023-12-25 23:39:12.733,22811,0.79, -0.64, 0.06, 68.85, 80.02, -60.06
2023-12-25 23:39:12.742,23616,0.74, -0.58, 0.05, 69.15, 80.14, -62.50
2023-12-25 23:39:12.754,24530,0.70, -0.51, 0.05, 69.03, 77.45, -64.27
2023-12-25 23:39:12.762,24751,0.66, -0.45, 0.05, 69.15, 75.13, -64.82
2023-12-25 23:39:12.771,25662,0.63, -0.39, 0.05, 68.91, 71.96, -62.74
2023-12-25 23:39:12.782,26308,0.59, -0.33, 0.05, 67.93, 69.21, -60.91
2023-12-25 23:39:12.791,26707,0.55, -0.28, 0.05, 66.83, 66.41, -61.28
2023-12-25 23:39:12.803,27272,0.52, -0.22, 0.05, 64.58, 64.03, -60.55
2023-12-25 23:39:12.811,27590,0.49, -0.17, 0.06, 61.22, 60.12, -58.23
2023-12-25 23:39:12.826,28040,0.48, -0.15, 0.06, 58.84, 56.82, -56.34
2023-12-25 23:39:12.831,28052,0.45, -0.11, 0.07, 52.73, 49.62, -52.49
2023-12-25 23:39:12.840,28236,0.42, -0.08, 0.08, 45.65, 42.97, -48.52
2023-12-25 23:39:12.848,28612,0.39, -0.05, 0.09, 39.92, 33.51, -37.90
2023-12-25 23:39:12.856,28904,0.38, -0.02, 0.10, 34.67, 23.99, -28.50
2023-12-25 23:39:12.868,29346,0.36, 0.01, 0.10, 29.48, 14.95, -19.65
2023-12-25 23:39:12.876,29572,0.36, 0.04, 0.10, 24.17, 2.20, -10.13
2023-12-25 23:39:12.884,30418,0.37, 0.07, 0.11, 16.91, -9.70, -0.98
2023-12-25 23:39:12.896,31116,0.39, 0.09, 0.11, 7.02, -22.09, 7.57
2023-12-25 23:39:12.905,31397,0.41, 0.09, 0.11, -6.59, -36.50, 16.17
2023-12-25 23:39:12.913,32322,0.44, 0.41, 0.11, -17.46, -44.01, 31.31
2023-12-25 23:39:12.925,33051,0.44, -0.31, 0.10, -39.06, -49.01, 52.86
2023-12-25 23:39:12.934,33326,0.52, 0.09, 0.14, -46.26, -60.00, 21.48
2023-12-25 23:39:12.945,33952,0.53, -0.04, 0.07, -67.81, -79.96, 49.32
2023-12-25 23:39:12.956,34058,0.62, -0.11, 0.06, -82.40, -86.06, 56.58
2023-12-25 23:39:12.963,34116,0.70, -0.21, 0.04, -96.25, -97.72, 66.47
2023-12-25 23:39:12.974,34511,0.79, -0.30, 0.03, -108.34, -105.65, 74.52
2023-12-25 23:39:12.982,34811,0.87, -0.40, 0.00, -114.81, -108.09, 82.03
2023-12-25 23:39:12.991,35586,0.95, -0.51, -0.01, -117.31, -107.54, 90.39
2023-12-25 23:39:13.003,36397,1.03, -0.62, -0.03, -114.07, -98.75, 96.19
2023-12-25 23:39:13.011,36699,1.10, -0.74, -0.03, -106.26, -84.35, 102.72
2023-12-25 23:39:13.023,37555,1.15, -0.88, -0.03, -98.57, -69.82, 110.11
2023-12-25 23:39:13.032,38006,1.20, -1.04, 0.00, -94.30, -55.24, 113.10
2023-12-25 23:39:13.041,38279,1.23, -1.21, 0.02, -91.61, -40.34, 108.28
2023-12-25 23:39:13.052,38787,1.25, -1.34, 0.05, -86.36, -24.78, 94.97
2023-12-25 23:39:13.060,39113,1.26, -1.44, 0.09, -77.76, -9.95, 80.63
2023-12-25 23:39:13.069,39842,1.25, -1.50, 0.13, -64.76, 5.19, 65.67
2023-12-25 23:39:13.078,40317,1.23, -1.51, 0.17, -45.53, 23.25, 50.84
2023-12-25 23:39:13.089,41038,1.21, -1.51, 0.20, -34.24, 32.10, 44.37
2023-12-25 23:39:13.103,41500,1.18, -1.50, 0.24, -11.60, 48.65, 34.73
2023-12-25 23:39:13.111,41526,1.13, -1.48, 0.26, 8.67, 61.16, 23.86
2023-12-25 23:39:13.118,41591,1.09, -1.43, 0.28, 24.72, 70.43, 9.70
2023-12-25 23:39:13.127,41644,1.03, -1.35, 0.30, 36.01, 75.74, -4.39
2023-12-25 23:39:13.138,42047,0.98, -1.26, 0.28, 44.07, 78.31, -19.29
2023-12-25 23:39:13.148,42447,0.93, -1.18, 0.25, 49.80, 78.55, -34.36
2023-12-25 23:39:13.158,42574,0.88, -1.08, 0.21, 54.69, 76.35, -46.14
2023-12-25 23:39:13.167,42723,0.83, -0.98, 0.17, 60.61, 73.55, -50.72
2023-12-25 23:39:13.175,42802,0.79, -0.88, 0.16, 67.93, 71.66, -50.96
2023-12-25 23:39:13.184,43367,0.76, -0.81, 0.13, 74.04, 68.97, -53.10
2023-12-25 23:39:13.196,44058,0.71, -0.72, 0.12, 77.70, 69.03, -58.23
2023-12-25 23:39:13.207,44136,0.69, -0.68, 0.12, 78.92, 68.79, -61.83
2023-12-25 23:39:13.216,44376,0.66, -0.58, 0.11, 79.59, 67.20, -69.09
2023-12-25 23:39:13.224,44536,0.61, -0.50, 0.10, 77.64, 64.88, -72.88
2023-12-25 23:39:13.233,44879,0.57, -0.41, 0.10, 75.62, 62.26, -75.56
2023-12-25 23:39:13.244,45452,0.54, -0.33, 0.11, 74.40, 58.90, -73.79
2023-12-25 23:39:13.253,45757,0.50, -0.26, 0.12, 73.79, 55.85, -70.19
2023-12-25 23:39:13.261,46631,0.47, -0.20, 0.12, 72.94, 53.34, -66.71
2023-12-25 23:39:13.273,47560,0.45, -0.14, 0.14, 70.86, 49.62, -61.77
2023-12-25 23:39:13.282,48016,0.42, -0.09, 0.15, 66.77, 43.88, -54.75
2023-12-25 23:39:13.290,48745,0.40, -0.07, 0.15, 60.30, 35.64, -46.02
2023-12-25 23:39:13.302,49721,0.38, -0.03, 0.16, 52.37, 27.16, -38.27
2023-12-25 23:39:13.312,50087,0.37, -0.01, 0.17, 42.36, 18.25, -32.47
2023-12-25 23:39:13.319,50236,0.37, 0.01, 0.17, 36.80, 13.37, -30.58
2023-12-25 23:39:13.331,51048,0.37, 0.06, 0.18, 25.76, 4.46, -26.86
2023-12-25 23:39:13.343,51153,0.36, 0.11, 0.19, 14.89, -7.08, -22.40
2023-12-25 23:39:13.352,51154,0.36, 0.14, 0.17, 3.72, -20.08, -16.24
2023-12-25 23:39:13.359,51259,0.38, 0.18, 0.16, -8.18, -34.12, -7.26
2023-12-25 23:39:13.368,51390,0.41, 0.19, 0.15, -22.22, -47.97, 7.51
2023-12-25 23:39:13.376,51868,0.45, 0.19, 0.13, -37.66, -60.36, 23.93
2023-12-25 23:39:13.388,52594,0.50, 0.15, 0.10, -55.05, -69.82, 43.70
2023-12-25 23:39:13.396,52874,0.57, 0.07, 0.06, -74.10, -77.33, 62.99
2023-12-25 23:39:13.405,53746,0.64, -0.04, 0.02, -94.24, -86.00, 78.61
2023-12-25 23:39:13.417,54420,0.73, -0.19, -0.03, -114.44, -95.15, 91.98
2023-12-25 23:39:13.425,54645,0.82, -0.34, -0.06, -132.45, -100.40, 104.06
2023-12-25 23:39:13.437,55343,0.91, -0.53, -0.08, -144.71, -98.69, 116.64
2023-12-25 23:39:13.445,55769,1.00, -0.74, -0.10, -147.95, -89.23, 124.45
2023-12-25 23:39:13.455,56438,1.07, -0.92, -0.09, -142.52, -72.63, 125.55
2023-12-25 23:39:13.465,57158,1.14, -1.11, -0.09, -132.63, -54.63, 122.25
2023-12-25 23:39:13.474,57583,1.19, -1.28, -0.10, -120.00, -34.85, 112.61
2023-12-25 23:39:13.486,58321,1.22, -1.36, -0.10, -113.40, -24.90, 106.69
2023-12-25 23:39:13.494,58674,1.26, -1.48, -0.08, -98.63, -4.82, 91.92
2023-12-25 23:39:13.504,59149,1.28, -1.56, -0.04, -82.52, 13.37, 75.99
2023-12-25 23:39:13.515,60015,1.26, -1.62, 0.02, -64.82, 29.48, 59.51
2023-12-25 23:39:13.523,60317,1.24, -1.63, 0.09, -45.47, 46.39, 41.44
2023-12-25 23:39:13.532,60641,1.18, -1.62, 0.15, -25.51, 63.48, 24.23
2023-12-25 23:39:13.540,61309,1.13, -1.59, 0.20, -7.20, 76.35, 9.09
2023-12-25 23:39:13.551,62076,1.06, -1.52, 0.25, 11.35, 87.10, -5.80
2023-12-25 23:39:13.562,62372,1.00, -1.44, 0.27, 28.08, 92.35, -16.60
2023-12-25 23:39:13.572,62542,0.93, -1.36, 0.28, 42.85, 93.99, -27.34
2023-12-25 23:39:13.582,62736,0.87, -1.27, 0.28, 56.34, 93.57, -39.18
2023-12-25 23:39:13.590,62961,0.81, -1.19, 0.27, 66.53, 90.64, -49.32
2023-12-25 23:39:13.601,63649,0.79, -1.14, 0.26, 70.50, 88.87, -54.14
2023-12-25 23:39:13.611,64081,0.74, -1.06, 0.25, 77.03, 86.43, -63.42
2023-12-25 23:39:13.622,64259,0.69, -0.95, 0.26, 84.78, 86.36, -72.69
2023-12-25 23:39:13.630,64410,0.65, -0.87, 0.25, 91.86, 84.17, -77.45
2023-12-25 23:39:13.640,64571,0.61, -0.76, 0.25, 99.67, 84.05, -84.47
2023-12-25 23:39:13.648,64997,0.56, -0.64, 0.26, 107.85, 83.62, -87.46
2023-12-25 23:39:13.659,65300,0.52, -0.55, 0.26, 113.59, 78.86, -85.14
2023-12-25 23:39:13.669,65632,0.49, -0.47, 0.26, 115.23, 70.01, -80.57
2023-12-25 23:39:13.679,65749,0.45, -0.37, 0.28, 115.54, 60.85, -76.90
2023-12-25 23:39:13.690,65970,0.42, -0.29, 0.28, 114.75, 48.71, -69.64
2023-12-25 23:39:13.697,66046,0.40, -0.22, 0.28, 111.39, 37.48, -64.03
2023-12-25 23:39:13.708,66700,0.38, -0.16, 0.28, 106.57, 29.97, -61.71
2023-12-25 23:39:13.717,67191,0.38, -0.09, 0.29, 98.63, 22.89, -56.95
2023-12-25 23:39:13.725,67829,0.36, -0.04, 0.28, 88.75, 17.70, -51.88
2023-12-25 23:39:13.739,68516,0.35, -0.01, 0.29, 78.55, 12.63, -47.12
2023-12-25 23:39:13.745,68698,0.34, 0.04, 0.28, 67.38, 5.00, -39.92
2023-12-25 23:39:13.754,69122,0.33, 0.09, 0.29, 56.46, -3.78, -30.52
2023-12-25 23:39:13.765,69784,0.32, 0.11, 0.29, 51.39, -8.73, -24.84
2023-12-25 23:39:13.774,70304,0.31, 0.15, 0.28, 42.11, -20.63, -13.49
2023-12-25 23:39:13.782,70774,0.31, 0.19, 0.26, 33.14, -34.12, -3.97
2023-12-25 23:39:13.794,71451,0.31, 0.24, 0.23, 23.80, -47.55, 5.92
2023-12-25 23:39:13.802,71933,0.33, 0.28, 0.20, 13.00, -62.32, 18.80
2023-12-25 23:39:13.811,72310,0.36, 0.30, 0.16, -0.73, -76.72, 36.07
2023-12-25 23:39:13.822,73187,0.39, 0.31, 0.13, -17.40, -86.36, 52.49
2023-12-25 23:39:13.831,73459,0.43, 0.29, 0.10, -37.54, -93.93, 68.79
2023-12-25 23:39:13.840,73691,0.48, 0.22, 0.06, -60.67, -99.98, 84.05
2023-12-25 23:39:13.851,74557,0.54, 0.11, 0.02, -87.89, -106.93, 97.60
2023-12-25 23:39:13.860,74911,0.62, -0.02, -0.01, -115.54, -111.82, 108.95
2023-12-25 23:39:13.872,75674,0.65, -0.09, -0.02, -128.54, -113.22, 113.77
2023-12-25 23:39:13.880,76049,0.73, -0.25, -0.05, -151.73, -115.36, 124.39
2023-12-25 23:39:13.889,76505,0.80, -0.45, -0.08, -167.72, -115.11, 133.48
2023-12-25 23:39:13.901,77225,0.89, -0.68, -0.13, -173.65, -113.46, 141.36
2023-12-25 23:39:13.912,77565,0.99, -0.94, -0.18, -170.47, -107.54, 145.39
2023-12-25 23:39:13.926,77660,1.09, -1.18, -0.20, -159.48, -97.23, 146.85
2023-12-25 23:39:13.932,77661,1.19, -1.44, -0.24, -143.86, -82.89, 147.03
2023-12-25 23:39:13.942,77683,1.28, -1.67, -0.26, -123.78, -61.46, 138.24
2023-12-25 23:39:13.950,77847,1.35, -1.83, -0.26, -100.10, -34.48, 119.32
2023-12-25 23:39:13.958,78073,1.40, -1.94, -0.24, -76.42, -7.63, 93.44
2023-12-25 23:39:13.967,78707,1.41, -1.96, -0.18, -52.86, 20.63, 64.39
2023-12-25 23:39:13.979,79226,1.38, -1.93, -0.08, -29.66, 47.42, 36.19
2023-12-25 23:39:13.992,79422,1.31, -1.85, 0.01, -6.96, 69.70, 11.47
2023-12-25 23:39:13.996,79423,1.24, -1.74, 0.09, 14.16, 85.39, -8.73
2023-12-25 23:39:14.007,79730,1.15, -1.63, 0.14, 32.96, 94.24, -23.19
2023-12-25 23:39:14.015,80047,1.08, -1.52, 0.16, 49.99, 98.51, -33.69
2023-12-25 23:39:14.024,80347,1.05, -1.48, 0.15, 56.95, 97.96, -38.51
2023-12-25 23:39:14.037,81204,0.98, -1.40, 0.13, 68.05, 94.60, -47.55
2023-12-25 23:39:14.046,81237,0.93, -1.29, 0.12, 78.55, 93.75, -58.29
2023-12-25 23:39:14.055,81521,0.88, -1.19, 0.10, 87.59, 94.24, -66.35
2023-12-25 23:39:14.065,81773,0.82, -1.09, 0.08, 95.76, 97.84, -77.45
2023-12-25 23:39:14.073,81996,0.75, -0.95, 0.09, 105.83, 106.51, -92.65
2023-12-25 23:39:14.085,82846,0.68, -0.84, 0.08, 115.42, 113.71, -102.91
2023-12-25 23:39:14.093,83133,0.61, -0.72, 0.10, 122.25, 116.70, -106.75
2023-12-25 23:39:14.107,83592,0.55, -0.57, 0.14, 129.33, 120.67, -109.99
2023-12-25 23:39:14.114,83648,0.47, -0.45, 0.18, 134.22, 119.81, -109.74
2023-12-25 23:39:14.123,83792,0.38, -0.34, 0.21, 136.78, 111.69, -107.85
2023-12-25 23:39:14.134,84345,0.34, -0.23, 0.24, 135.07, 99.49, -105.83
2023-12-25 23:39:14.144,84420,0.29, -0.11, 0.27, 130.62, 89.11, -105.29
2023-12-25 23:39:14.152,84468,0.23, -0.01, 0.30, 124.08, 79.10, -100.77
2023-12-25 23:39:14.162,84770,0.19, 0.07, 0.32, 116.03, 65.80, -90.03
2023-12-25 23:39:14.175,85149,0.19, 0.27, 0.32, 104.80, 51.76, -77.27
2023-12-25 23:39:14.182,85259,0.16, 0.34, 0.35, 78.00, 35.28, -29.30
2023-12-25 23:39:14.191,85478,0.24, 0.45, 0.36, 69.58, 32.41, -42.85
2023-12-25 23:39:14.200,85746,0.19, 0.40, 0.40, 59.02, 22.16, -53.22
2023-12-25 23:39:14.208,86488,0.16, 0.34, 0.40, 43.64, 8.85, -25.09
2023-12-25 23:39:14.220,87271,0.19, 0.30, 0.41, 33.20, -3.78, -16.05
2023-12-25 23:39:14.228,87539,0.18, 0.34, 0.42, 21.79, -15.56, -3.17
2023-12-25 23:39:14.237,87971,0.18, 0.34, 0.42, 9.22, -28.99, 11.23
2023-12-25 23:39:14.245,88820,0.20, 0.33, 0.41, -4.15, -44.25, 24.29
2023-12-25 23:39:14.257,89555,0.23, 0.33, 0.39, -19.47, -62.26, 34.73
2023-12-25 23:39:14.265,89981,0.27, 0.30, 0.36, -38.51, -81.12, 47.49
2023-12-25 23:39:14.277,90794,0.32, 0.25, 0.33, -60.61, -96.62, 60.61
2023-12-25 23:39:14.286,91213,0.37, 0.17, 0.29, -84.11, -108.40, 74.95
2023-12-25 23:39:14.297,91427,0.45, 0.06, 0.27, -107.54, -116.82, 89.11
2023-12-25 23:39:14.306,91582,0.53, -0.08, 0.22, -130.62, -126.77, 104.61
2023-12-25 23:39:14.317,91764,0.58, -0.16, 0.19, -142.21, -132.32, 111.88
2023-12-25 23:39:14.326,92011,0.68, -0.33, 0.13, -161.74, -140.87, 120.06
2023-12-25 23:39:14.335,92353,0.79, -0.53, 0.05, -176.51, -146.06, 126.28
2023-12-25 23:39:14.343,92621,0.90, -0.75, -0.02, -183.04, -147.22, 130.86
2023-12-25 23:39:14.355,93438,1.01, -0.96, -0.11, -180.11, -144.17, 134.89
